date,post_text,label
2023-11-24 10:05:04,"grabe ang tibay ng UD. May transport strike, paru-paro festival, at umuulan na then wala pa rin announcement.",0
2023-11-24 10:04:04,"

admin: yes po",0
2023-11-24 10:03:02,"Alam nyo bakit may pasok college? Kasi palagi kaming may dalang flint and stone tska obsidian block, tapos Ayun gagawa ng portal and boom! 💥 pag pasok mo parang impreyno agad😎",0
2023-11-24 10:02:03,"Ngayon ko lng na realize… ang mga attendance sa event.

Required, pasa ka ng pic may time frame pa yun ohhh lugi ka.

Pag dating sa eval bagsak😂",0
2023-11-24 10:01:03,"May naka kita ba ng payong around cth? Silver yung loob tapos black yung outer part. Tinanong ko sa lost and found pero wala daw sa kanila. Sana po may maka hanap kasi sa kapit bahay ko pa hiniram yun😭
Thursday ko lang nawala mga 6pm.",0
2023-11-24 10:00:04,LF: Star ng pasko,0
2023-11-24 09:59:04,"In their post consideration will be given to students who will be late or absent during the transport strike. Hope they will be true to their word. Because their instructors seem to find it hard to give consideration to their student/s who were absent due to illness, even with medical certificate 😥",0
2023-11-24 09:57:04,may jowa pala? bakit yung pakilala at galawan walang jowa? yikes.,0
2023-11-24 09:55:03,"La Salle, suspend nyo na Saturday uwu, para di ko na aralin MGAC Long Quiz (charot 1/2 1/4)",0
2023-11-24 09:54:05,Ang saklap! Na blocked ako ng crush ko na taga coed weaksbeudnsbxhs,0
2023-11-23 22:40:06,"Gusto ko rin sumagot ng mga survey kaso college lang pede, wala yun lang naway may makuha kayong respondents mga ate at kuya",0
2023-11-23 22:39:07,"Hi sa mga scholars! Ask ko lang if may alam kayo na scholarship na pwedeng ma applyan(current 2nd year here) Ngayon ko lang naisip mag apply for scholarship, badly need kasi medyo tight on budget kami but i dont want to transfer school kasi ayoko maging irreg so yeah. Help me out pretty pleaseeeee.",0
2023-11-23 22:38:02,"friday na bukas oh, wala talaga? hindi talaga gagawing online? :<",0
2023-11-26 02:20:04,org org pang nalalaman masama pa rin loob ko sa kagrupo ko na puro org na inasikaso tapos wala na ambag sa group works,0
2023-11-26 02:19:03,"Sinetch itey feeling main character, kala nya sya lagi pinapatamaan 🤭 Well, if the shoe fits nga naman 🤷",0
2023-11-26 02:18:04,"Hey FW, ako yung guy na nag submit about sa pag dedicate and gawa ng playlists (then dinelete tapos gumawa ulit ng bago) para sa crush ko. Wala akong magawa so ito update:

Limang bagong playlists na nagawa puta nalaman ko pang student leader siya lalo pa 'kong nahulog pano ba toh",0
2023-11-26 02:16:02,"kuya na nagcosplay ng xiao, yes ikaw tinutukoy ko !! you're so charismatic kasi and u seem fun to be with as well waaaa c u around the campus! sana maging friends tayo soon xoxo 🤍",0
2023-11-26 02:15:05,Ang hot ng student leaders sa paningin pakiss nga,0
2023-11-26 02:14:04,gaganda talaga ng babae sa marche putangina,0
2023-11-26 02:13:03,lpdc 🤞 LC,0
2023-11-26 02:11:03,"Dance Concert (DST8) at ULS
GET UR TIX NAAA^~^",0
2023-11-25 23:59:03,Bakit ba parang may topak lagi si kuya ikot? Anak ba siya ni st. La salle?,0
2023-11-25 23:58:04,"Shoutout doon sa taong nasagasaan yung kanyang pulang tubigan sa gate 3 na kinuha nung guard last week, lahat po kami kala tao yun kinabahan kami. Feeling ko pagkakwento mo sa magulang mo iyon kinabahan din sila saiyo, magingat po always next time, buti nalang tubigan lang yan.Mukha pa naman mamahalin. :(",0
2023-11-25 23:57:03,shout out po sa absco !! until now wala pa rin update sa membership 🥱 ano na namang dahilan kaya ang sasabihin niyo 🥴,0
2023-11-25 23:15:03,"Huy genuine question? Ok ba yung kuya tumakbo at nadulas sa harap ng cthm building nung thrusday? Puno ng putik buong all white na suot niya eh.

Parang nagaya niya yung suot ni Sassa Gurl na putik couture ng wala sa oras",0
2023-11-25 23:14:05,"pwede ba magkaroon us ng field trip papunta sa ibang uni ehe 👉👈

gusto ko kc,,,makipaglaplapan sa boyfriend ko taga- 💥🔫",0
2023-11-25 22:29:05,"

admin: push mo lang be, kaya mo yan",0
2023-11-25 22:28:03,"pls pa approve para manahimik na kaluluwa ko😭

ask ko lang sana kung may gf na si Ron James ng BHM11 huhu yun lang thankyouuu!!😭😭",0
2023-11-25 22:26:07,"shout out po doon sa binibilan ko ng pagkain sa square na nagiiba lagi yung presyo pag take out kahit same food item yon. Tapos di rin malinaw yung fee nila for containers kasi bumababa tas tumataas tas bumababa (repeat) ulit yung presyo pag iba iba yung cashier, Naka depende po ba to lagi sa nakatao sa cashier? 🥹 paki ayos namn pi pls

admin: darlyns?",0
2023-11-25 21:50:09,"sana may combat sports like boxing, muay thai, taekwondo, & wrestling sa intrams like sa ibang bansa",0
2023-11-25 21:49:03,"I like working and studying, well not really studying but doing school works.

Lately madami kameng school works and dumagdag pa gawain sa org.

Di ako nagrereklamo about them, it's fine for me.

Pero my family disapproves of it, to the point my mother starts to call me names and keeps telling me that I study/work too much.

Everyday I get insulted for doing school works and working.

I earn a decent amount of cash for a SHS, I have decent grades too, I don't smoke or drink and I barely go out with friends.

I don't know what I'm doing wrong, is it so bad to do what I have to do and wanting to earn cash?",0
2023-11-25 21:47:07,Ano po kaya name nung cutie sa front page ng schoolbook,0
2023-11-25 21:46:08,Hello ask ko lang po sino po yung naka brown na parang rudolf na costume nung GA ng CCJE??????????? Hi ate ang cute nyo po hehehehe🤗🤗,0
2023-11-25 21:45:07,puro bading naman mga kasama ni nini ng bsy lagi diba diba⁉️ asking for a friend ❗️❗️❗️,0
2023-11-25 21:43:07,"

👍- Marvel
♥ - DC",0
2023-11-25 21:42:04,is it normal to stay with your crush even if she rant you about the one she seeing and then you feel shit about staying and still you stay because you think you still have a chance with her??,0
2023-11-25 21:39:10,"Lf munggo plant po san po ba pwedeng makabili ng munggo plant? Need ASAP

Sana maaprove admin pls need ko na talaga",0
2023-11-25 21:38:03,"Looking for hangout spot recommendations na malapit lang sa ud, yung single person friendly sana (I'd like to spend some time alone for a while, hahanapin ko lang muna sarili q char). Thanks in advance!

-Froshie na nangungulila",0
2023-11-25 21:36:05,bakit po may harang sa mth,0
2023-11-25 21:35:06,sana magkacosplay event ulet... di ako nakapaghanda kasi akala ko third term pa siya like last year,0
2023-11-25 21:34:05,"loh grabe naman mga nababasa kong reklamo about orgs???? you'll never really understand how it is to handle an organization unless you're in their position. daming ebas na here pa talaga dinadaan, why not communicate them properly instead of spreading negativity?",0
2023-11-25 21:33:33,"SA MAY MGA SURVEY NA NEED PA NG RESPONDENTS
COMMENT DOWN DITO SA POST PARA MAKAPAGSHARE NG MGA SURVEY AT MAGTULUNGAN PARA MAKAPASA",0
2023-11-25 21:33:05,"Hello! since this is a freedom wall. gusto ko lang humingi ng advice about relationship. i've been dating this girl for quite some time now.

sa mga may jowa dyan na matagal na and currently in a relationship, how do you maintain a long lasting relationship? and paano pa ba dumiskarte sa chat and sa personal. yung matinong sagot po sana. thank you",0
2023-11-25 21:32:09,rebound pala haha,0
2023-11-25 21:31:04,"Hello sa ex ko na grabe magparamdam both rl and panaginip.
Itigil mo na bebe baka balikan kita jan. Charuut",0
2023-11-25 21:30:03,"It's disheartening to witness how students treat, react to, and perceive organizations :(

This just highlights how underappreciated organizations are.

It's crucial to recognize that members of organizations are also students, managing the balancing act of academics and organizational responsibilities to serve the student body and enhance YOURSee more university experience.

They strive to provide the best despite facing challenges such as limited funds, manpower, and the ongoing patience required in coordinating with university offices.

Seeing my student leader friends wake up early and sleep late to fulfill their org responsibilities while excelling in academics and yet being unappreciated by fellow students is heartbreaking.

I understand that joining an organization was their choice and something they willingly embraced, but I hope that, if not appreciation, at least respect can be extended to them.

Please be a bit kinder to them.

If you have any problems or concerns, remember that organizations exist to LISTEN TO STUDENTS.

You can always reach out to them.

Contrary to the belief that they operate effortlessly, EVERY ACTION HAS A PROCESS THEY HAVE TO FOLLOW.

They must adhere to the university’s rules and guidelines.

Even before the school year begins, they need to plan and submit events for the semester, undergo signatures, approvals, edits, and endless revisions of numerous papers.

Some organizations are even responsible for handling the final output of certain subjects, as required by their departments.

Despite their efforts, they receive minimal benefits, such as recognition, certificates, or medals, with no tuition fee discounts, and often, no funding at all for their organization.

If only you could experience what they're going through, hindi kayo magrereklamo nang magrereklamo ng ganyan :)",0
2023-11-25 21:28:04,"So I never got a chance iapproach siya for a picture pero i really have had an eye on him since nung nakita ko siya sa achiever's league nilaaa

Shout out po kay kuya sa bmd dept na jersey #3 po sa badminton!!!!! (won't mention your last name po hehe) kasi I saw how really did your best po and lalo na po yung look of determination niyo po hehe -secret girly na crushie ka po till this day🙈❤️",0
2023-11-25 17:49:04,Hello po kay hennzon ng mma may bebe kana po ba??? admin pa approvee pls pls,0
2023-11-25 17:48:04,shout out lang dun sa guy sa lpdc na may septum hikaw! 💢 hindi ko alam kung member lang ba siya or coach or kung ano man pero lagi kita nakikita sa ud and ang galing mo!! ✋😩✋😩,0
2023-11-25 17:47:06,"hi sa mga nagkakacrush din sa crush ko, distansya naman po salamat !!!!",0
2023-11-25 17:46:03,"Hello! Good Daaay, La Sallians! 🫶🏻

I’m all open po for pre-orders starting next week and bundles for Christmas! 🎄

For only:
100php - half dozen
170php - per dozen 💗

Buy 2 dozens and take 1 half for free! Available flavors: choco, milk, matcha, ube, strawberry! ✨

Just comment po, thank you!",0
2023-11-25 17:45:06,"hi! alum here hehe 👋 sana ma-choose ng admin kung hindi kalaban kayo ng kapayapaan CHZ! loview 🫶

may mahal ka ba? kung oo, ipaglaban mo na siya!!!

oras na para gumawa ka 🫵 ng letter to a senator (pwede specific mula sa list or in general lang) stating your support sa SOGIESC Equality Bill! you can write as many letters as you want pero if keri lang isa, go!! even just one letter adds up pag lahat tayo gumawa 😎 di rin kailangan super formal or haba, basta respectful and kind💜

thank yew saur much in advance!!!! if possible sana pacomment na lang ng screenshot/proof (kahit a simple ""done 😎"" is okay na 🫶) that you submitted:

http://bit.ly/LavanE-Letters
http://bit.ly/LavanE-Letters
http://bit.ly/LavanE-Letters

link sa ig post: https://www.instagram.com/p/CzquJFXt0xl/?igshid=MzRlODBiNWFlZA==",0
2023-11-25 17:44:02,"Congrats po kay kuya #7 nang shd ang astig mo po nung championship, pinaglaban mo ang shd sana ako din
charot with harot",0
2023-11-25 17:43:06,wala ba talagang field trip sa college 😔😔,0
2023-11-25 17:42:02,mahina ba talaga ako sa history o minove talaga yung bonifacio day,0
2023-11-25 17:41:04,"huhu tama na po sa ""Juan"" puns ang corny... JUANderland??? PaskoJUAN??? ang jeje please",0
2023-11-25 17:39:05,"Does anyone know the small, bald, conyo badminton coach (??) of scubilion i think during the tryouts of shs students week 😭😭 please help me slide into his dms",0
2023-11-25 17:38:04,Angas pag 20/20 vision tapos nag salamin pa,0
2023-11-25 17:37:02,kinda regretting enrolling here in dlsud. ay no pala nagsisisi ako big time. lesson learned: hindi because may forensic science dito ay mag-eenroll ka na lol,0
2023-11-25 17:36:04,"As part of an org for sure you voluntarily join and are ready to take on any tasks and responsibilities.

Joining it you know for sure that you need to put so much effort and put aside your academic loads.

With that in mind, if you want to organize an event for your org you should not just be ready physically but also financially.
Moreover, you may be doing events for your fellow students but you should at least consider that if your fellow students are willing to join especially if there is something to pay for.

Maybe some don’t want to join an org or be an active participant in your event because they don’t want any more responsibility and can’t afford or budget to do so.

I know that there is a membership fee to be able to join your org but I don’t question that because I know di naman ako sasali kaya sino naman ako para pakialaman pa yun pero now naiinvolve kami so I just want to speak up.

We can’t discredit you for being an active org and putting so much effort into your own event since it is your passion for sure, but I guess we can’t just push or expect every student to be an active participant and contribute to your organization tasks, especially if there is money contribution.

We don’t join any org because we can’t anymore, physically and financially. Thank you for your endless hard work but if you organize an event you should be ready na mapagod at gumastos, and not expect anything from anyone.

Di namin alam kung saan kayu kukuha ng funds at pano ieexecute ang events nyo pero I guess di na dapat maiinvolve ang students na di naman member sa org nyo.
Sana sa mga faculty members sana maconsider na wag iinvolve ang org sa academic outputs at wag pilitin ang students na mainvolve sa mga org.

Let the students have a choice!

We just doing this for the sake of our own academics, we don't actually need a quality event and what we need is to pass our subjects in our own little way.

Sana man lang din nasabi agad na involve pala ang org na toh at may need pa bayaran.
I heard na last sem (2nd sem of SY. 2022-2023) wala namang binayaran ang mga HM students for their final output sa major subjects nila which is somehow similar sa gagawin namin ngayon, why can’t it just be like that?

Para matuto for events management?

Afaik wala pa kaming subject na yun dis sem at next year pa daw.

I know there is so much to learn when it comes to events but nakakabigla talaga.",0
2023-11-25 17:35:05,"

D.L.S.U.D (de la salle university -dasmariñas)",0
2023-11-25 17:33:05,Ako lang ba yung lalong nainlove sa crush ko nung nalaman kong block rep siya??? like siya kasi ung parang tatay nila sa section (My daddy issues acting up again) acckkk tas alaga nya mga classmates nya (sana ako naman next CHARIZ) ...wala lng nakaka turn on lang pasensya na guys di ko na kaya pigilan huhu,0
2023-11-25 16:49:05,"Shout out sa student leader na super tapang at matino. Grabe, ang lakas ng loob mag-report ng proctor. Pero hello, bakit parang kinukunsinte niya yung classmate niyang feeling kopya queen at nagtatanong ng kung ano-anong chika habang nag-eexam? Eh dahil lang magkaibigan? Ano 'to, turn a blind eye lang dahil sa friendship? Ang saya naman ng ""integrity"" na pinagmamalaki mo.

Nasaan ang congruence, teh?

Keep slaying, pero sana pati sa values consistent, mare!",0
2023-11-25 16:47:03,"hellooo !!! :DD

me and my group are bs psych students who are in Dire Need of respondents to our study. if you happen to fall under our criteria or know someone who is part of them, please do help us out :'DD it wont take much of your time, i swear :]] thank you sooo much <33

(gagandahan ko certificate of participation, pramis)

ms form: https://forms.office.com/r/WcFjtjf88g",0
